Datum;utc;min;ort1;dir;ff;g3h;tl;rr;sy;rh;sy2;
20120619;00;50;982220/Vigan;;;;;;;;;
20120619;00;50;982220/Vigan;;;;;;;;;
20120619;00;50;982230/Laoag;;;;;;;;;
20120619;00;50;982230/Laoag;;;;;;;;;
20120619;00;50;982320/Aparri;;;;;;;;;
20120619;00;50;982320/Aparri;;;;;;;;;
20120619;00;50;982330/Tuguegarao;;;;;;;;;
20120619;00;50;982330/Tuguegarao;;;;;;;;;
20120619;00;50;983240/Iba;;;;;;;;;
20120619;00;50;983240/Iba;;;;;;;;;
20120619;00;50;983250/Dagupan;;;;;;;;;
20120619;00;50;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;00;50;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;00;50;983280/Baguio;;;;;;;;;
20120619;00;50;983280/Baguio;;;;;;;;;
20120619;00;50;983300/Cabanatuan;;;;;;;;;
20120619;00;50;983300/Cabanatuan;;;;;;;;;
20120619;00;50;983340/Baler/Radar;;;;;;;;;
20120619;00;50;983360/Casiguran;;;;;;;;;
20120619;00;50;984250/Manila;;;;;;;;;
20120619;00;50;984250/Manila;;;;;;;;;
20120619;00;50;984260/Subic Bay-Airport;;;;;;;;;
20120619;00;50;984260/Subic Bay-Airport;;;;;;;;;
20120619;00;50;984270/Tayabas;;;;;;;;;
20120619;00;50;984280/Sangley Point;;;;;;;;;
20120619;00;50;984280/Sangley Point;;;;;;;;;
20120619;00;50;984290/Manila-Ninoy Aquino Intl.;;;;;;;;;
20120619;00;50;984300/Quezon City-Science Garden;;;;;;;;;
20120619;00;50;984310/Calapan;;;;;;;;;
20120619;00;50;984310/Calapan;;;;;;;;;
20120619;00;50;984320/Ambulong;;;;;;;;;
20120619;00;50;984330/Tanay;;;;;;;;;
20120619;00;50;984340/Infanta;;;;;;;;;
20120619;00;50;984350/Alabat;;;;;;;;;
20120619;00;50;984350/Alabat;;;;;;;;;
20120619;00;50;984400/Daet;;;;;;;;;
20120619;00;50;984400/Daet;;;;;;;;;
20120619;00;50;984420/Pili;;;;;;;;;
20120619;00;50;984440/Legaspi;;;;;;;;;
20120619;00;50;984440/Legaspi;;;;;;;;;
20120619;00;50;984460/Virac;;;;;;;;;
20120619;00;50;984460/Virac;;;;;;;;;
20120619;00;50;984470/Catanduanes;;;;;;;;;
20120619;00;50;985260/Coron;;;;;;;;;
20120619;00;50;985310/San Jose;;;;;;;;;
20120619;00;50;985310/San Jose;;;;;;;;;
20120619;00;50;985360/Romblon;;;;;;;;;
20120619;00;50;985360/Romblon;;;;;;;;;
20120619;00;50;985380/Roxas;;;;;;;;;
20120619;00;50;985380/Roxas;;;;;;;;;
20120619;00;50;985430/Masbate;;;;;;;;;
20120619;00;50;985430/Masbate;;;;;;;;;
20120619;00;50;985460/Catarman;;;;;;;;;
20120619;00;50;985460/Catarman;;;;;;;;;
20120619;00;50;985480/Catbalogan;;;;;;;;;
20120619;00;50;985500/Tacloban;;;;;;;;;
20120619;00;50;985500/Tacloban;;;;;;;;;
20120619;00;50;985530/Borongan;;;;;;;;;
20120619;00;50;985580/Guiuan;;;;;;;;;
20120619;00;50;985580/Guiuan;;;;;;;;;
20120619;00;50;986180/Puerto Princesa;;;;;;;;;
20120619;00;50;986180/Puerto Princesa;;;;;;;;;
20120619;00;50;986190/Lapu-Lapu/ Mactan Intl;;;;;;;;;
20120619;00;50;986190/Lapu-Lapu/ Mactan Intl;;;;;;;;;
20120619;00;50;986300/Cuyo;;;;;;;;;
20120619;00;50;986370/Iloilo;;;;;;;;;
20120619;00;50;986370/Iloilo;;;;;;;;;
20120619;00;50;986420/Dumaguete;;;;;;;;;
20120619;00;50;986420/Dumaguete;;;;;;;;;
20120619;00;50;986440/Tagbilaran;;;;;;;;;
20120619;00;50;986440/Tagbilaran;;;;;;;;;
20120619;00;50;986460/Mactan;;;;;;;;;
20120619;00;50;986460/Mactan;;;;;;;;;
20120619;00;50;986480/Maasin;;;;;;;;;
20120619;00;50;986530/Surigao;;;;;;;;;
20120619;00;50;986530/Surigao;;;;;;;;;
20120619;00;50;987410/Dipolog;;;;;;;;;
20120619;00;50;987410/Dipolog;;;;;;;;;
20120619;00;50;987460/Cotobato;;;;;;;;;
20120619;00;50;987460/Cotobato;;;;;;;;;
20120619;00;50;987470/Lumbia/Intl;;;;;;;;;
20120619;00;50;987510/Malaybalay;;;;;;;;;
20120619;00;50;987510/Malaybalay;;;;;;;;;
20120619;00;50;987520/Butuan;;;;;;;;;
20120619;00;50;987520/Butuan;;;;;;;;;
20120619;00;50;987530/Davao/Intl;;;;;;;;;
20120619;00;50;987530/Davao/Intl;;;;;;;;;
20120619;00;50;987550/Hinatuan;;;;;;;;;
20120619;00;50;988360/Zamboanga;;;;;;;;;
20120619;00;50;988360/Zamboanga;;;;;;;;;
20120619;00;50;988510/Gen.Santos;;;;;;;;;
20120619;00;50;988510/Gen.Santos;;;;;;;;;
20120619;01;00;981320/Itbayat;;;;;;;;;
20120619;01;00;981320/Itbayat;;;;;;;;;
20120619;01;00;981330/Calayan;;;;;;;;;
20120619;01;00;981340/Basco/Radar;;;;;;;;;
20120619;01;00;982220/Vigan;;;;;;;;;
20120619;01;00;982220/Vigan;;;;;;;;;
20120619;01;00;982230/Laoag;;;;;;;;;
20120619;01;00;982230/Laoag;200.0;10.0;;27.0;;4;84.0;41;
20120619;01;00;982320/Aparri;;;;;;;;;
20120619;01;00;982320/Aparri;;;;;;;;;
20120619;01;00;982330/Tuguegarao;;;;;;;;;
20120619;01;00;982330/Tuguegarao;;;;;;;;;
20120619;01;00;983240/Iba;;;;;;;;;
20120619;01;00;983240/Iba;;;;;;;;;
20120619;01;00;983250/Dagupan;;;;;;;;;
20120619;01;00;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;01;00;983270/Angeles/Diosdado Macapagal ;190.0;9.0;;27.0;;5;79.0;12;
20120619;01;00;983280/Baguio;;;;;;;;;
20120619;01;00;983280/Baguio;;;;;;;;;
20120619;01;00;983300/Cabanatuan;;;;;;;;;
20120619;01;00;983300/Cabanatuan;;;;;;;;;
20120619;01;00;983340/Baler/Radar;;;;;;;;;
20120619;01;00;983360/Casiguran;;;;;;;;;
20120619;01;00;984250/Manila;;;;;;;;;
20120619;01;00;984250/Manila;;;;;;;;;
20120619;01;00;984260/Subic Bay-Airport;;;;;;;;;
20120619;01;00;984260/Subic Bay-Airport;200.0;20.0;;30.0;;2;70.0;37;
20120619;01;00;984270/Tayabas;;;;;;;;;
20120619;01;00;984280/Sangley Point;;;;;;;;;
20120619;01;00;984280/Sangley Point;;;;;;;;;
20120619;01;00;984290/Manila-Ninoy Aquino Intl.;220.0;6.0;;31.0;;2;55.0;37;
20120619;01;00;984300/Quezon City-Science Garden;;;;;;;;;
20120619;01;00;984310/Calapan;;;;;;;;;
20120619;01;00;984310/Calapan;;;;;;;;;
20120619;01;00;984320/Ambulong;;;;;;;;;
20120619;01;00;984330/Tanay;;;;;;;;;
20120619;01;00;984340/Infanta;;;;;;;;;
20120619;01;00;984350/Alabat;;;;;;;;;
20120619;01;00;984350/Alabat;;;;;;;;;
20120619;01;00;984400/Daet;;;;;;;;;
20120619;01;00;984400/Daet;;;;;;;;;
20120619;01;00;984420/Pili;;;;;;;;;
20120619;01;00;984440/Legaspi;;;;;;;;;
20120619;01;00;984440/Legaspi;;;;;;;;;
20120619;01;00;984460/Virac;;;;;;;;;
20120619;01;00;984460/Virac;;;;;;;;;
20120619;01;00;984470/Catanduanes;;;;;;;;;
20120619;01;00;985260/Coron;;;;;;;;;
20120619;01;00;985310/San Jose;;;;;;;;;
20120619;01;00;985310/San Jose;;;;;;;;;
20120619;01;00;985360/Romblon;;;;;;;;;
20120619;01;00;985360/Romblon;;;;;;;;;
20120619;01;00;985380/Roxas;;;;;;;;;
20120619;01;00;985380/Roxas;;;;;;;;;
20120619;01;00;985430/Masbate;;;;;;;;;
20120619;01;00;985430/Masbate;;;;;;;;;
20120619;01;00;985460/Catarman;;;;;;;;;
20120619;01;00;985460/Catarman;;;;;;;;;
20120619;01;00;985480/Catbalogan;;;;;;;;;
20120619;01;00;985500/Tacloban;;;;;;;;;
20120619;01;00;985500/Tacloban;;;;;;;;;
20120619;01;00;985530/Borongan;;;;;;;;;
20120619;01;00;985580/Guiuan;;;;;;;;;
20120619;01;00;985580/Guiuan;;;;;;;;;
20120619;01;00;986180/Puerto Princesa;;;;;;;;;
20120619;01;00;986180/Puerto Princesa;;;;;;;;;
20120619;01;00;986190/Lapu-Lapu/ Mactan Intl;;;;;;;;;
20120619;01;00;986190/Lapu-Lapu/ Mactan Intl;220.0;4.0;;30.0;;2;70.0;36;
20120619;01;00;986300/Cuyo;;;;;;;;;
20120619;01;00;986370/Iloilo;;;;;;;;;
20120619;01;00;986370/Iloilo;;;;;;;;;
20120619;01;00;986420/Dumaguete;;;;;;;;;
20120619;01;00;986420/Dumaguete;;;;;;;;;
20120619;01;00;986440/Tagbilaran;;;;;;;;;
20120619;01;00;986440/Tagbilaran;;;;;;;;;
20120619;01;00;986460/Mactan;;;;;;;;;
20120619;01;00;986460/Mactan;;;;;;;;;
20120619;01;00;986480/Maasin;;;;;;;;;
20120619;01;00;986530/Surigao;;;;;;;;;
20120619;01;00;986530/Surigao;;;;;;;;;
20120619;01;00;987410/Dipolog;;;;;;;;;
20120619;01;00;987410/Dipolog;;;;;;;;;
20120619;01;00;987460/Cotobato;;;;;;;;;
20120619;01;00;987460/Cotobato;;;;;;;;;
20120619;01;00;987470/Lumbia/Intl;;;;;;;;;
20120619;01;00;987510/Malaybalay;;;;;;;;;
20120619;01;00;987510/Malaybalay;;;;;;;;;
20120619;01;00;987520/Butuan;;;;;;;;;
20120619;01;00;987520/Butuan;;;;;;;;;
20120619;01;00;987530/Davao/Intl;;;;;;;;;
20120619;01;00;987530/Davao/Intl;;;;;;;;;
20120619;01;00;987550/Hinatuan;;;;;;;;;
20120619;01;00;988360/Zamboanga;;;;;;;;;
20120619;01;00;988360/Zamboanga;90.0;2.0;;31.0;;3;75.0;38;
20120619;01;00;988510/Gen.Santos;;;;;;;;;
20120619;01;00;988510/Gen.Santos;;;;;;;;;
20120619;01;10;981320/Itbayat;;;;;;;;;
20120619;01;10;981320/Itbayat;;;;;;;;;
20120619;01;10;981330/Calayan;;;;;;;;;
20120619;01;10;981340/Basco/Radar;;;;;;;;;
20120619;01;10;982220/Vigan;;;;;;;;;
20120619;01;10;982220/Vigan;;;;;;;;;
20120619;01;10;982230/Laoag;;;;;;;;;
20120619;01;10;982230/Laoag;;;;;;;;;
20120619;01;10;982320/Aparri;;;;;;;;;
20120619;01;10;982320/Aparri;;;;;;;;;
20120619;01;10;982330/Tuguegarao;;;;;;;;;
20120619;01;10;982330/Tuguegarao;;;;;;;;;
20120619;01;10;983240/Iba;;;;;;;;;
20120619;01;10;983240/Iba;;;;;;;;;
20120619;01;10;983250/Dagupan;;;;;;;;;
20120619;01;10;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;01;10;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;01;10;983280/Baguio;;;;;;;;;
20120619;01;10;983280/Baguio;;;;;;;;;
20120619;01;10;983300/Cabanatuan;;;;;;;;;
20120619;01;10;983300/Cabanatuan;;;;;;;;;
20120619;01;10;983340/Baler/Radar;;;;;;;;;
20120619;01;10;983360/Casiguran;;;;;;;;;
20120619;01;10;984250/Manila;;;;;;;;;
20120619;01;10;984250/Manila;;;;;;;;;
20120619;01;10;984260/Subic Bay-Airport;;;;;;;;;
20120619;01;10;984260/Subic Bay-Airport;;;;;;;;;
20120619;01;10;984270/Tayabas;;;;;;;;;
20120619;01;10;984280/Sangley Point;;;;;;;;;
20120619;01;10;984280/Sangley Point;;;;;;;;;
20120619;01;10;984290/Manila-Ninoy Aquino Intl.;;;;;;;;;
20120619;01;10;984300/Quezon City-Science Garden;;;;;;;;;
20120619;01;10;984310/Calapan;;;;;;;;;
20120619;01;10;984310/Calapan;;;;;;;;;
20120619;01;10;984320/Ambulong;;;;;;;;;
20120619;01;10;984330/Tanay;;;;;;;;;
20120619;01;10;984340/Infanta;;;;;;;;;
20120619;01;10;984350/Alabat;;;;;;;;;
20120619;01;10;984350/Alabat;;;;;;;;;
20120619;01;10;984400/Daet;;;;;;;;;
20120619;01;10;984400/Daet;;;;;;;;;
20120619;01;10;984420/Pili;;;;;;;;;
20120619;01;10;984440/Legaspi;;;;;;;;;
20120619;01;10;984440/Legaspi;;;;;;;;;
20120619;01;10;984460/Virac;;;;;;;;;
20120619;01;10;984460/Virac;;;;;;;;;
20120619;01;10;984470/Catanduanes;;;;;;;;;
20120619;01;10;985260/Coron;;;;;;;;;
20120619;01;10;985310/San Jose;;;;;;;;;
20120619;01;10;985310/San Jose;;;;;;;;;
20120619;01;10;985360/Romblon;;;;;;;;;
20120619;01;10;985360/Romblon;;;;;;;;;
20120619;01;10;985380/Roxas;;;;;;;;;
20120619;01;10;985380/Roxas;;;;;;;;;
20120619;01;10;985430/Masbate;;;;;;;;;
20120619;01;10;985430/Masbate;;;;;;;;;
20120619;01;10;985460/Catarman;;;;;;;;;
20120619;01;10;985460/Catarman;;;;;;;;;
20120619;01;10;985480/Catbalogan;;;;;;;;;
20120619;01;10;985500/Tacloban;;;;;;;;;
20120619;01;10;985500/Tacloban;;;;;;;;;
20120619;01;10;985530/Borongan;;;;;;;;;
20120619;01;10;985580/Guiuan;;;;;;;;;
20120619;01;10;985580/Guiuan;;;;;;;;;
20120619;01;10;986180/Puerto Princesa;;;;;;;;;
20120619;01;10;986180/Puerto Princesa;;;;;;;;;
20120619;01;10;986190/Lapu-Lapu/ Mactan Intl;;;;;;;;;
20120619;01;10;986190/Lapu-Lapu/ Mactan Intl;;;;;;;;;
20120619;01;10;986300/Cuyo;;;;;;;;;
20120619;01;10;986370/Iloilo;;;;;;;;;
20120619;01;10;986370/Iloilo;;;;;;;;;
20120619;01;10;986420/Dumaguete;;;;;;;;;
20120619;01;10;986420/Dumaguete;;;;;;;;;
20120619;01;10;986440/Tagbilaran;;;;;;;;;
20120619;01;10;986440/Tagbilaran;;;;;;;;;
20120619;01;10;986460/Mactan;;;;;;;;;
20120619;01;10;986460/Mactan;;;;;;;;;
20120619;01;10;986480/Maasin;;;;;;;;;
20120619;01;10;986530/Surigao;;;;;;;;;
20120619;01;10;986530/Surigao;;;;;;;;;
20120619;01;10;987410/Dipolog;;;;;;;;;
20120619;01;10;987410/Dipolog;;;;;;;;;
20120619;01;10;987460/Cotobato;;;;;;;;;
20120619;01;10;987460/Cotobato;;;;;;;;;
20120619;01;10;987470/Lumbia/Intl;;;;;;;;;
20120619;01;10;987510/Malaybalay;;;;;;;;;
20120619;01;10;987510/Malaybalay;;;;;;;;;
20120619;01;10;987520/Butuan;;;;;;;;;
20120619;01;10;987520/Butuan;;;;;;;;;
20120619;01;10;987530/Davao/Intl;;;;;;;;;
20120619;01;10;987530/Davao/Intl;;;;;;;;;
20120619;01;10;987550/Hinatuan;;;;;;;;;
20120619;01;10;988360/Zamboanga;;;;;;;;;
20120619;01;10;988360/Zamboanga;;;;;;;;;
20120619;01;10;988510/Gen.Santos;;;;;;;;;
20120619;01;10;988510/Gen.Santos;;;;;;;;;
20120619;01;20;981320/Itbayat;;;;;;;;;
20120619;01;20;981320/Itbayat;;;;;;;;;
20120619;01;20;981330/Calayan;;;;;;;;;
20120619;01;20;981340/Basco/Radar;;;;;;;;;
20120619;01;20;982220/Vigan;;;;;;;;;
20120619;01;20;982220/Vigan;;;;;;;;;
20120619;01;20;982230/Laoag;;;;;;;;;
20120619;01;20;982230/Laoag;;;;;;;;;
20120619;01;20;982320/Aparri;;;;;;;;;
20120619;01;20;982320/Aparri;;;;;;;;;
20120619;01;20;982330/Tuguegarao;;;;;;;;;
20120619;01;20;982330/Tuguegarao;;;;;;;;;
20120619;01;20;983240/Iba;;;;;;;;;
20120619;01;20;983240/Iba;;;;;;;;;
20120619;01;20;983250/Dagupan;;;;;;;;;
20120619;01;20;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;01;20;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;01;20;983280/Baguio;;;;;;;;;
20120619;01;20;983280/Baguio;;;;;;;;;
20120619;01;20;983300/Cabanatuan;;;;;;;;;
20120619;01;20;983300/Cabanatuan;;;;;;;;;
20120619;01;20;983340/Baler/Radar;;;;;;;;;
20120619;01;20;983360/Casiguran;;;;;;;;;
20120619;01;20;984250/Manila;;;;;;;;;
20120619;01;20;984250/Manila;;;;;;;;;
20120619;01;20;984260/Subic Bay-Airport;;;;;;;;;
20120619;01;20;984260/Subic Bay-Airport;;;;;;;;;
20120619;01;20;984270/Tayabas;;;;;;;;;
20120619;01;20;984280/Sangley Point;;;;;;;;;
20120619;01;20;984280/Sangley Point;;;;;;;;;
20120619;01;20;984290/Manila-Ninoy Aquino Intl.;;;;;;;;;
20120619;01;20;984300/Quezon City-Science Garden;;;;;;;;;
20120619;01;20;984310/Calapan;;;;;;;;;
20120619;01;20;984310/Calapan;;;;;;;;;
20120619;01;20;984320/Ambulong;;;;;;;;;
20120619;01;20;984330/Tanay;;;;;;;;;
20120619;01;20;984340/Infanta;;;;;;;;;
20120619;01;20;984350/Alabat;;;;;;;;;
20120619;01;20;984350/Alabat;;;;;;;;;
20120619;01;20;984400/Daet;;;;;;;;;
20120619;01;20;984400/Daet;;;;;;;;;
20120619;01;20;984420/Pili;;;;;;;;;
20120619;01;20;984440/Legaspi;;;;;;;;;
20120619;01;20;984440/Legaspi;;;;;;;;;
20120619;01;20;984460/Virac;;;;;;;;;
20120619;01;20;984460/Virac;;;;;;;;;
20120619;01;20;984470/Catanduanes;;;;;;;;;
20120619;01;20;985260/Coron;;;;;;;;;
20120619;01;20;985310/San Jose;;;;;;;;;
20120619;01;20;985310/San Jose;;;;;;;;;
20120619;01;20;985360/Romblon;;;;;;;;;
20120619;01;20;985360/Romblon;;;;;;;;;
20120619;01;20;985380/Roxas;;;;;;;;;
20120619;01;20;985380/Roxas;;;;;;;;;
20120619;01;20;985430/Masbate;;;;;;;;;
20120619;01;20;985430/Masbate;;;;;;;;;
20120619;01;20;985460/Catarman;;;;;;;;;
20120619;01;20;985460/Catarman;;;;;;;;;
20120619;01;20;985480/Catbalogan;;;;;;;;;
20120619;01;20;985500/Tacloban;;;;;;;;;
20120619;01;20;985500/Tacloban;;;;;;;;;
20120619;01;20;985530/Borongan;;;;;;;;;
20120619;01;20;985580/Guiuan;;;;;;;;;
20120619;01;20;985580/Guiuan;;;;;;;;;
20120619;01;20;986180/Puerto Princesa;;;;;;;;;
20120619;01;20;986180/Puerto Princesa;;;;;;;;;
20120619;01;20;986190/Lapu-Lapu/ Mactan Intl;;;;;;;;;
20120619;01;20;986190/Lapu-Lapu/ Mactan Intl;;;;;;;;;
20120619;01;20;986300/Cuyo;;;;;;;;;
20120619;01;20;986370/Iloilo;;;;;;;;;
20120619;01;20;986370/Iloilo;;;;;;;;;
20120619;01;20;986420/Dumaguete;;;;;;;;;
20120619;01;20;986420/Dumaguete;;;;;;;;;
20120619;01;20;986440/Tagbilaran;;;;;;;;;
20120619;01;20;986440/Tagbilaran;;;;;;;;;
20120619;01;20;986460/Mactan;;;;;;;;;
20120619;01;20;986460/Mactan;;;;;;;;;
20120619;01;20;986480/Maasin;;;;;;;;;
20120619;01;20;986530/Surigao;;;;;;;;;
20120619;01;20;986530/Surigao;;;;;;;;;
20120619;01;20;987410/Dipolog;;;;;;;;;
20120619;01;20;987410/Dipolog;;;;;;;;;
20120619;01;20;987460/Cotobato;;;;;;;;;
20120619;01;20;987460/Cotobato;;;;;;;;;
20120619;01;20;987470/Lumbia/Intl;;;;;;;;;
20120619;01;20;987510/Malaybalay;;;;;;;;;
20120619;01;20;987510/Malaybalay;;;;;;;;;
20120619;01;20;987520/Butuan;;;;;;;;;
20120619;01;20;987520/Butuan;;;;;;;;;
20120619;01;20;987530/Davao/Intl;;;;;;;;;
20120619;01;20;987530/Davao/Intl;;;;;;;;;
20120619;01;20;987550/Hinatuan;;;;;;;;;
20120619;01;20;988360/Zamboanga;;;;;;;;;
20120619;01;20;988360/Zamboanga;;;;;;;;;
20120619;01;20;988510/Gen.Santos;;;;;;;;;
20120619;01;20;988510/Gen.Santos;;;;;;;;;
20120619;01;30;981320/Itbayat;;;;;;;;;
20120619;01;30;981320/Itbayat;;;;;;;;;
20120619;01;30;981330/Calayan;;;;;;;;;
20120619;01;30;981340/Basco/Radar;;;;;;;;;
20120619;01;30;982220/Vigan;;;;;;;;;
20120619;01;30;982220/Vigan;;;;;;;;;
20120619;01;30;982230/Laoag;;;;;;;;;
20120619;01;30;982230/Laoag;;;;;;;;;
20120619;01;30;982320/Aparri;;;;;;;;;
20120619;01;30;982320/Aparri;;;;;;;;;
20120619;01;30;982330/Tuguegarao;;;;;;;;;
20120619;01;30;982330/Tuguegarao;;;;;;;;;
20120619;01;30;983240/Iba;;;;;;;;;
20120619;01;30;983240/Iba;;;;;;;;;
20120619;01;30;983250/Dagupan;;;;;;;;;
20120619;01;30;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;01;30;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;01;30;983280/Baguio;;;;;;;;;
20120619;01;30;983280/Baguio;;;;;;;;;
20120619;01;30;983300/Cabanatuan;;;;;;;;;
20120619;01;30;983300/Cabanatuan;;;;;;;;;
20120619;01;30;983340/Baler/Radar;;;;;;;;;
20120619;01;30;983360/Casiguran;;;;;;;;;
20120619;01;30;984250/Manila;;;;;;;;;
20120619;01;30;984250/Manila;;;;;;;;;
20120619;01;30;984260/Subic Bay-Airport;;;;;;;;;
20120619;01;30;984260/Subic Bay-Airport;;;;;;;;;
20120619;01;30;984270/Tayabas;;;;;;;;;
20120619;01;30;984280/Sangley Point;;;;;;;;;
20120619;01;30;984280/Sangley Point;;;;;;;;;
20120619;01;30;984290/Manila-Ninoy Aquino Intl.;;;;;;;;;
20120619;01;30;984300/Quezon City-Science Garden;;;;;;;;;
20120619;01;30;984310/Calapan;;;;;;;;;
20120619;01;30;984310/Calapan;;;;;;;;;
20120619;01;30;984320/Ambulong;;;;;;;;;
20120619;01;30;984330/Tanay;;;;;;;;;
20120619;01;30;984340/Infanta;;;;;;;;;
20120619;01;30;984350/Alabat;;;;;;;;;
20120619;01;30;984350/Alabat;;;;;;;;;
20120619;01;30;984400/Daet;;;;;;;;;
20120619;01;30;984400/Daet;;;;;;;;;
20120619;01;30;984420/Pili;;;;;;;;;
20120619;01;30;984440/Legaspi;;;;;;;;;
20120619;01;30;984440/Legaspi;;;;;;;;;
20120619;01;30;984460/Virac;;;;;;;;;
20120619;01;30;984460/Virac;;;;;;;;;
20120619;01;30;984470/Catanduanes;;;;;;;;;
20120619;01;30;985260/Coron;;;;;;;;;
20120619;01;30;985310/San Jose;;;;;;;;;
20120619;01;30;985310/San Jose;;;;;;;;;
20120619;01;30;985360/Romblon;;;;;;;;;
20120619;01;30;985360/Romblon;;;;;;;;;
20120619;01;30;985380/Roxas;;;;;;;;;
20120619;01;30;985380/Roxas;;;;;;;;;
20120619;01;30;985430/Masbate;;;;;;;;;
20120619;01;30;985430/Masbate;;;;;;;;;
20120619;01;30;985460/Catarman;;;;;;;;;
20120619;01;30;985460/Catarman;;;;;;;;;
20120619;01;30;985480/Catbalogan;;;;;;;;;
20120619;01;30;985500/Tacloban;;;;;;;;;
20120619;01;30;985500/Tacloban;;;;;;;;;
20120619;01;30;985530/Borongan;;;;;;;;;
20120619;01;30;985580/Guiuan;;;;;;;;;
20120619;01;30;985580/Guiuan;;;;;;;;;
20120619;01;30;986180/Puerto Princesa;;;;;;;;;
20120619;01;30;986180/Puerto Princesa;;;;;;;;;
20120619;01;30;986190/Lapu-Lapu/ Mactan Intl;;;;;;;;;
20120619;01;30;986190/Lapu-Lapu/ Mactan Intl;;;;;;;;;
20120619;01;30;986300/Cuyo;;;;;;;;;
20120619;01;30;986370/Iloilo;;;;;;;;;
20120619;01;30;986370/Iloilo;;;;;;;;;
20120619;01;30;986420/Dumaguete;;;;;;;;;
20120619;01;30;986420/Dumaguete;;;;;;;;;
20120619;01;30;986440/Tagbilaran;;;;;;;;;
20120619;01;30;986440/Tagbilaran;;;;;;;;;
20120619;01;30;986460/Mactan;;;;;;;;;
20120619;01;30;986460/Mactan;;;;;;;;;
20120619;01;30;986480/Maasin;;;;;;;;;
20120619;01;30;986530/Surigao;;;;;;;;;
20120619;01;30;986530/Surigao;;;;;;;;;
20120619;01;30;987410/Dipolog;;;;;;;;;
20120619;01;30;987410/Dipolog;;;;;;;;;
20120619;01;30;987460/Cotobato;;;;;;;;;
20120619;01;30;987460/Cotobato;;;;;;;;;
20120619;01;30;987470/Lumbia/Intl;;;;;;;;;
20120619;01;30;987510/Malaybalay;;;;;;;;;
20120619;01;30;987510/Malaybalay;;;;;;;;;
20120619;01;30;987520/Butuan;;;;;;;;;
20120619;01;30;987520/Butuan;;;;;;;;;
20120619;01;30;987530/Davao/Intl;;;;;;;;;
20120619;01;30;987530/Davao/Intl;;;;;;;;;
20120619;01;30;987550/Hinatuan;;;;;;;;;
20120619;01;30;988360/Zamboanga;;;;;;;;;
20120619;01;30;988360/Zamboanga;;;;;;;;;
20120619;01;30;988510/Gen.Santos;;;;;;;;;
20120619;01;30;988510/Gen.Santos;;;;;;;;;
20120619;01;40;981320/Itbayat;;;;;;;;;
20120619;01;40;981320/Itbayat;;;;;;;;;
20120619;01;40;981330/Calayan;;;;;;;;;
20120619;01;40;981340/Basco/Radar;;;;;;;;;
20120619;01;40;982220/Vigan;;;;;;;;;
20120619;01;40;982220/Vigan;;;;;;;;;
20120619;01;40;982230/Laoag;;;;;;;;;
20120619;01;40;982230/Laoag;;;;;;;;;
20120619;01;40;982320/Aparri;;;;;;;;;
20120619;01;40;982320/Aparri;;;;;;;;;
20120619;01;40;982330/Tuguegarao;;;;;;;;;
20120619;01;40;982330/Tuguegarao;;;;;;;;;
20120619;01;40;983240/Iba;;;;;;;;;
20120619;01;40;983240/Iba;;;;;;;;;
20120619;01;40;983250/Dagupan;;;;;;;;;
20120619;01;40;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;01;40;983270/Angeles/Diosdado Macapagal ;;;;;;;;;
20120619;01;40;983280/Baguio;;;;;;;;;
20120619;01;40;983280/Baguio;;;;;;;;;
20120619;01;40;983300/Cabanatuan;;;;;;;;;
20120619;01;40;983300/Cabanatuan;;;;;;;;;
20120619;01;40;983340/Baler/Radar;;;;;;;;;
20120619;01;40;983360/Casiguran;;;;;;;;;
20120619;01;40;984250/Manila;;;;;;;;;
20120619;01;40;984250/Manila;;;;;;;;;
20120619;01;40;984260/Subic Bay-Airport;;;;;;;;;
20120619;01;40;984260/Subic Bay-Airport;;;;;;;;;
20120619;01;40;984270/Tayabas;;;;;;;;;
20120619;01;40;984280/Sangley Point;;;;;;;;;
20120619;01;40;984280/Sangley Point;;;;;;;;;
20120619;01;40;984290/Manila-Ninoy Aquino Intl.;;;;;;;;;
20120619;01;40;984300/Quezon City-Science Garden;;;;;;;;;
20120619;01;40;984310/Calapan;;;;;;;;;
20120619;01;40;984310/Calapan;;;;;;;;;
20120619;01;40;984320/Ambulong;;;;;;;;;
20120619;01;40;984330/Tanay;;;;;;;;;
20120619;01;40;984340/Infanta;;;;;;;;;
20120619;01;40;984350/Alabat;;;;;;;;;
20120619;01;40;984350/Alabat;;;;;;;;;
20120619;01;40;984400/Daet;;;;;;;;;
20120619;01;40;984400/Daet;;;;;;;;;
20120619;01;40;984420/Pili;;;;;;;;;
20120619;01;40;984440/Legaspi;;;;;;;;;
